Index,Start Time,End Time,Start Time (sec),Text,Movie
1187,1:23:35,1:23:39,5015,You only work for that shitspackled muppet fart.,Deadpool
1188,1:23:39,1:23:43,5019,"So, I'mma give you a chance for y'all to lay down your firearms...",Deadpool
1189,1:23:43,1:23:46,5023,"in exchange for preferential, bordering on gentle...",Deadpool
1190,1:23:46,1:23:49,5026,possibly even loverlike treatment.,Deadpool
1191,1:23:51,1:23:53,5031,Fine.,Deadpool
1192,1:23:53,1:23:54,5033,Commando!,Deadpool
1193,1:25:6,1:25:7,5106,Teabag!,Deadpool
1194,1:25:11,1:25:12,5111,Bob?,Deadpool
1195,1:25:13,1:25:14,5113,Wade?,Deadpool
1196,1:25:14,1:25:16,5114,"Oh, my God, I haven't seen you since...",Deadpool
1197,1:25:16,1:25:18,5116, Jacksonville. Fridays.  Since TGI Fridays.,Deadpool
1198,1:25:19,1:25:21,5119,"Well, what the hell!",Deadpool
1199,1:25:21,1:25:23,5121,"God, come here, you.",Deadpool
1200,1:25:25,1:25:27,5125,How are the kids? Good?,Deadpool
1201,1:25:27,1:25:29,5127,And Gail? She's still fixing that tuna casserole?,Deadpool
1202,1:25:29,1:25:32,5129,"So good! But bad for the waistline, if you know what I'm talking about.",Deadpool
1203,1:25:39,1:25:42,5139,Your... On the left. You are beautiful woman.,Deadpool
1204,1:25:42,1:25:43,5142,That is so sweet.,Deadpool
1205,1:25:45,1:25:46,5145,Thanks.,Deadpool
1206,1:25:58,1:26:1,5158,Does he write you notes too? He's such a romantic.,Deadpool
1207,1:26:2,1:26:3,5162,"Don't worry, baby. I'm comin'.",Deadpool
1208,1:26:5,1:26:6,5165,Fire!,Deadpool
1209,1:26:13,1:26:15,5173,Hey!,Deadpool
1210,1:26:15,1:26:16,5175,Climb on!,Deadpool
1211,1:26:53,1:26:55,5213,Motherfucking...,Deadpool
1212,1:27:6,1:27:8,5226,Motherfucker should have worn his brown pants.,Deadpool
1213,1:27:11,1:27:12,5231,"You were right, beautiful.",Deadpool
1214,1:27:13,1:27:15,5233,Red really is my color.,Deadpool
1215,1:27:16,1:27:17,5236,Wade?,Deadpool
1216,1:27:17,1:27:18,5237,"Don't worry, baby...",Deadpool
1217,1:27:18,1:27:20,5238,I'mma get you out of that shitbox.,Deadpool
1218,1:27:21,1:27:23,5241,What better way to crawl back inside that head of yours?,Deadpool
1219,1:27:23,1:27:25,5243,"Oh, you never left.",Deadpool
1220,1:27:25,1:27:27,5245,"But you did, asshole!",Deadpool
1221,1:27:27,1:27:28,5247,"Deep breath, darling.",Deadpool
1222,1:27:30,1:27:31,5250,"Oh, wait.",Deadpool
1223,1:27:32,1:27:34,5252,Wrong choice of words.,Deadpool
1224,1:27:36,1:27:39,5256,I hope they blocked pain to your every last nerve.,Deadpool
1225,1:27:39,1:27:40,5259,'Cause I'mma go lookin'!,Deadpool
1226,1:27:41,1:27:44,5261,"I hear you grow back body parts now, Wade.",Deadpool
1227,1:27:44,1:27:47,5264,When I'm finished... parts will have to grow back you.,Deadpool
1228,1:27:47,1:27:48,5267,Good one.,Deadpool
1229,1:27:49,1:27:51,5269,"Yep, that was a good one.",Deadpool
1230,1:27:51,1:27:52,5271,Let's dance.,Deadpool
1231,1:27:53,1:27:56,5273,"And by dance, I mean... let's try to kill each other.",Deadpool
1232,1:28:50,1:28:53,5330,Fine. Fists.,Deadpool
1233,1:28:53,1:28:55,5333,Sounds like your last Saturday night.,Deadpool
1234,1:30:17,1:30:19,5417,Asshole!,Deadpool
1235,1:31:15,1:31:16,5475,"Hang in there, baby!",Deadpool
