Index,Start Time,End Time,Start Time (sec),Text,Movie
1010,1:33:53,1:33:55,5633,I'm gonna get the book.,The Conjuring
1011,1:34:12,1:34:13,5652,April!,The Conjuring
1012,1:34:22,1:34:23,5662,April!,The Conjuring
1013,1:34:45,1:34:49,5685,"""In the name of the Father, the Son, the Holy Spirit.""",The Conjuring
1014,1:35:28,1:35:29,5728,April!,The Conjuring
1015,1:36:29,1:36:31,5789,Hold her still! Hold her still!,The Conjuring
1016,1:36:32,1:36:33,5792,Come here! Hold her still!,The Conjuring
1017,1:36:42,1:36:43,5802,April?,The Conjuring
1018,1:36:50,1:36:51,5810,April!,The Conjuring
1019,1:36:52,1:36:53,5812,"April, you under there?",The Conjuring
1020,1:36:55,1:36:56,5815,April!,The Conjuring
1021,1:37:1,1:37:4,5821,Carolyn. Carolyn. Don't give in! Don't let her take you!,The Conjuring
1022,1:37:4,1:37:6,5824,"Ed! You gotta stop, you're killing her. Stop!",The Conjuring
1023,1:37:7,1:37:8,5827,"No, he can't!",The Conjuring
1024,1:37:9,1:37:13,5829,"Roger, help me!",The Conjuring
1025,1:37:18,1:37:20,5838,"Ed! Goddamn it, stop it!",The Conjuring
1026,1:37:20,1:37:22,5840,Understand this! We are now fighting for her soul!,The Conjuring
1027,1:37:23,1:37:26,5843,"""In the name of Jesus Christ, the saints and all the angels...",The Conjuring
1028,1:37:26,1:37:28,5846,"...I command you to reveal yourself!""",The Conjuring
1029,1:37:57,1:38:0,5877,"Roger, help me!",The Conjuring
1030,1:38:51,1:38:53,5931,Put her down!,The Conjuring
1031,1:38:54,1:38:55,5934,Put her down!,The Conjuring
1032,1:38:57,1:38:58,5937,Put her down!,The Conjuring
1033,1:39:0,1:39:1,5940,Carolyn!,The Conjuring
1034,1:39:1,1:39:3,5941,Carolyn!,The Conjuring
1035,1:39:5,1:39:8,5945," Ed, look out!  Unh!",The Conjuring
1036,1:39:11,1:39:12,5951,Are you okay?,The Conjuring
1037,1:39:14,1:39:16,5954,Hold her still! Don't let her up!,The Conjuring
1038,1:39:17,1:39:18,5957,"We're losing her, Roger!",The Conjuring
