Index,Start Time,End Time,Start Time (sec),Text,Movie
127,0:13:31,0:13:33,811,101 next month.,Titanic
128,0:13:34,0:13:36,814,"Okay, so she's a very old goddamn liar.",Titanic
129,0:13:37,0:13:39,817,"Look, I've already done the background on this woman...",Titanic
130,0:13:39,0:13:43,819,"all the way back to the 20s, when she was working as an actress.",Titanic
131,0:13:43,0:13:46,823,"An actress. There's your first clue, Sherlock.",Titanic
132,0:13:46,0:13:51,826,Her name was Rose Dawson back then. Then she marries this guy named Calvert.,Titanic
133,0:13:51,0:13:54,831,They move to Cedar Rapids and she punches out a couple of kids.,Titanic
134,0:13:55,0:13:58,835,"Now Calvert's dead and, from what I hear, Cedar Rapids is dead.",Titanic
135,0:13:58,0:14:0,838,And everybody who knows about the diamond is supposed to be dead...,Titanic
136,0:14:1,0:14:3,841,"or on this boat, but she knows.",Titanic
137,0:14:16,0:14:19,856,"Doesn't exactly travel light, does she?",Titanic
138,0:14:19,0:14:20,859,"Hurry up, give him a hand.",Titanic
139,0:14:21,0:14:24,861,"Mrs. Calvert, I'm Brock Lovett. Welcome to the Keldysh.",Titanic
140,0:14:27,0:14:28,867,"Okay, let's get her inside there.",Titanic
141,0:14:29,0:14:30,869,"Hi, Miss Calvert.",Titanic
142,0:14:31,0:14:32,871, Hi.  Welcome to the Keldysh.,Titanic
143,0:14:33,0:14:34,873,Thanks.,Titanic
144,0:14:36,0:14:37,876,Hey!,Titanic
145,0:14:45,0:14:47,885,Are your staterooms all right?,Titanic
146,0:14:47,0:14:48,887,"Oh, yes.",Titanic
147,0:14:48,0:14:49,888,Very nice.,Titanic
148,0:14:49,0:14:51,889,"Have you met my granddaughter, Lizzy?",Titanic
149,0:14:51,0:14:53,891,She takes care of me.,Titanic
150,0:14:54,0:14:56,894,We met just a few minutes ago.,Titanic
151,0:14:56,0:14:57,896,"Remember, Nana? Up on deck?",Titanic
152,0:14:57,0:14:59,897,"Oh, yes.",Titanic
153,0:15:0,0:15:1,900,There. That's nice.,Titanic
154,0:15:2,0:15:4,902,Have to have my pictures when I travel.,Titanic
155,0:15:4,0:15:5,904,Can I get you anything?,Titanic
156,0:15:5,0:15:7,905,Is there anything you'd like?,Titanic
157,0:15:8,0:15:9,908,Yes.,Titanic
158,0:15:10,0:15:12,910,I would like to see my drawing.,Titanic
159,0:15:26,0:15:29,926,Louis XVI wore a fabulous stone that was...,Titanic
160,0:15:29,0:15:31,929,called the Blue Diamond of the Crown...,Titanic
161,0:15:31,0:15:34,931,which disappeared in 1792...,Titanic
162,0:15:34,0:15:38,934,about the same time old Louis lost everything from the neck up.,Titanic
163,0:15:38,0:15:42,938,"The theory goes that the crown diamond was chopped, too.",Titanic
164,0:15:42,0:15:44,942,Recut into a heartlike shape that became known as...,Titanic
165,0:15:45,0:15:46,945,the Heart of the Ocean.,Titanic
166,0:15:47,0:15:49,947,Today it would be worth more than the Hope diamond.,Titanic
167,0:15:49,0:15:52,949,"It was a dreadful, heavy thing.",Titanic
168,0:15:52,0:15:54,952,I only wore it this once.,Titanic
169,0:15:55,0:15:57,955,"You actually think this is you, Nana?",Titanic
170,0:15:57,0:15:59,957,"It is me, dear.",Titanic
171,0:15:59,0:16:1,959,Wasn't I a dish?,Titanic
172,0:16:3,0:16:5,963,I tracked it down through insurance records.,Titanic
173,0:16:6,0:16:9,966,An old claim that was settled under terms of absolute secrecy.,Titanic
174,0:16:11,0:16:13,971,"Can you tell me who the claimant was, Rose?",Titanic
175,0:16:14,0:16:16,974,I should imagine someone named Hockley.,Titanic
176,0:16:17,0:16:18,977,"Nathan Hockley, that's right.",Titanic
177,0:16:19,0:16:21,979,Pittsburgh steel tycoon.,Titanic
178,0:16:21,0:16:23,981,The claim was for a diamond necklace his son...,Titanic
179,0:16:23,0:16:25,983,"Caledon, bought his fianc̩e.",Titanic
180,0:16:25,0:16:26,985,You.,Titanic
181,0:16:27,0:16:29,987,A week before he sailed on Titanic.,Titanic
182,0:16:30,0:16:32,990,And it was filed right after the sinking.,Titanic
183,0:16:33,0:16:36,993,So the diamond had to have gone down with the ship.,Titanic
184,0:16:38,0:16:39,998,You see the date?,Titanic
185,0:16:40,0:16:42,1000,"April 14, 1912.",Titanic
186,0:16:43,0:16:45,1003,Which means if your grandmother is who she says she is...,Titanic
187,0:16:46,0:16:48,1006,she was wearing the diamond the day the Titanic sank.,Titanic
188,0:16:49,0:16:52,1009,And that makes you my new best friend.,Titanic
189,0:16:53,0:16:55,1013,These are some of the things we recovered from your stateroom.,Titanic
190,0:16:58,0:17:0,1018,This was mine.,Titanic
191,0:17:1,0:17:3,1021,How extraordinary.,Titanic
192,0:17:4,0:17:7,1024,And it looks the same as it did the last time I saw it.,Titanic
193,0:17:13,0:17:16,1033,The reflection has changed a bit.,Titanic
194,0:17:32,0:17:35,1052,Are you ready to go back to Titanic?,Titanic
195,0:17:38,0:17:40,1058,"Okay, here we go.",Titanic
196,0:17:40,0:17:43,1060,"She hits the berg on the starboard side, right?",Titanic
197,0:17:43,0:17:44,1063,She kind of bumps along...,Titanic
198,0:17:44,0:17:45,1064,punching holes like morse code...,Titanic
199,0:17:46,0:17:47,1066,ditditdit... along the side...,Titanic
200,0:17:47,0:17:48,1067,below the water line.,Titanic
201,0:17:48,0:17:52,1068,Then the forward compartments start to flood.,Titanic
202,0:17:52,0:17:53,1072,"Now, as the water level rises...",Titanic
203,0:17:53,0:17:55,1073,it spills over the watertight bulkheads...,Titanic
204,0:17:55,0:17:58,1075,"which, unfortunately, don't go any higher than E deck.",Titanic
205,0:17:58,0:18:0,1078,So now as the bow goes down...,Titanic
206,0:18:0,0:18:3,1080,"the stern rises up, slow at first...",Titanic
207,0:18:3,0:18:4,1083,then faster and faster...,Titanic
208,0:18:5,0:18:7,1085,"until finally, she's got her whole ass sticking up in the air.",Titanic
209,0:18:8,0:18:9,1088,And that's a big ass.,Titanic
210,0:18:10,0:18:12,1090,"We're talking 20, 30,000 tons. Okay?",Titanic
211,0:18:12,0:18:14,1092,And the hull's not designed to deal with that pressure.,Titanic
212,0:18:14,0:18:16,1094,"So, what happens?",Titanic
213,0:18:16,0:18:18,1096,"She splits, right down to the keel.",Titanic
214,0:18:18,0:18:19,1098,And the stern...,Titanic
215,0:18:20,0:18:21,1100,falls back level.,Titanic
216,0:18:21,0:18:22,1101,Then...,Titanic
217,0:18:22,0:18:23,1102,as the bow sinks...,Titanic
218,0:18:23,0:18:25,1103,it pulls the stern vertical...,Titanic
219,0:18:25,0:18:27,1105,and then finally detaches.,Titanic
220,0:18:27,0:18:31,1107,Now the stern section just kind of bobs there like a cork for a couple of minutes...,Titanic
221,0:18:31,0:18:35,1111,"floods, and finally goes under about 2:20 AM...",Titanic
222,0:18:35,0:18:37,1115,2 hours and 40 minutes after the collision.,Titanic
223,0:18:38,0:18:40,1118,The bow section planes away...,Titanic
224,0:18:40,0:18:43,1120,landing about a half a mile away...,Titanic
225,0:18:43,0:18:45,1123,"going 20, 30 knots when it hits the ocean floor.",Titanic
226,0:18:49,0:18:51,1129,Pretty cool?,Titanic
227,0:18:51,0:18:55,1131,"Thank you for that fine forensic analysis, Mr. Bodine.",Titanic
228,0:18:56,0:19:0,1136,"Of course, the experience of it was...",Titanic
229,0:19:0,0:19:2,1140,somewhat different.,Titanic
230,0:19:3,0:19:5,1143,Will you share it with us?,Titanic
231,0:19:59,0:20:0,1199,I'm taking her to rest.,Titanic
232,0:20:1,0:20:2,1201,No.,Titanic
233,0:20:2,0:20:3,1202,"Come on, Nana.",Titanic
234,0:20:3,0:20:4,1203,No!,Titanic
235,0:20:8,0:20:10,1208,Give me the tape recorder.,Titanic
236,0:20:13,0:20:14,1213,"Tell us, Rose.",Titanic
237,0:20:16,0:20:18,1216,It's been 84 years...,Titanic
238,0:20:19,0:20:21,1219,It's okay. Just try to remember anything...,Titanic
239,0:20:21,0:20:22,1221,anything at all.,Titanic
240,0:20:23,0:20:26,1223,"Do you want to hear this or not, Mr. Lovett?",Titanic
241,0:20:30,0:20:33,1230,It's been 84 years...,Titanic
242,0:20:35,0:20:38,1235,and I can still smell the fresh paint.,Titanic
243,0:20:40,0:20:43,1240,The china had never been used.,Titanic
244,0:20:43,0:20:46,1243,The sheets had never been slept in.,Titanic
245,0:20:48,0:20:52,1248,Titanic was called the ship of dreams.,Titanic
246,0:20:53,0:20:54,1253,And it was.,Titanic
247,0:20:55,0:20:57,1255,It really was.,Titanic
248,0:21:28,0:21:29,1288,All thirdclass passengers...,Titanic
249,0:21:30,0:21:31,1290,with a forward berth...,Titanic
250,0:21:31,0:21:34,1291,this way please! This queue!,Titanic
251,0:21:34,0:21:36,1294,It's a big boat?,Titanic
252,0:21:36,0:21:38,1296,"Daddy, it's a ship.",Titanic
253,0:21:38,0:21:39,1298,You're right.,Titanic
254,0:22:9,0:22:11,1329,I don't see what all the fuss is about.,Titanic
255,0:22:12,0:22:14,1332,It doesn't look any bigger than the Mauretania.,Titanic
256,0:22:14,0:22:15,1334,"You can be blas̩ about some things, Rose...",Titanic
257,0:22:16,0:22:17,1336,but not about Titanic.,Titanic
258,0:22:18,0:22:19,1338,It's over 100 feet longer than Mauretania...,Titanic
259,0:22:19,0:22:21,1339,and far more luxurious.,Titanic
260,0:22:22,0:22:24,1342,"Your daughter is far too difficult to impress, Ruth.",Titanic
261,0:22:25,0:22:28,1345,So this is the ship they say is unsinkable.,Titanic
262,0:22:28,0:22:29,1348,It is unsinkable.,Titanic
263,0:22:29,0:22:30,1349,God Himself could not sink this ship...,Titanic
264,0:22:30,0:22:31,1350,What?!,Titanic
265,0:22:31,0:22:33,1351,You have to check your baggage through the main terminal.,Titanic
266,0:22:33,0:22:34,1353,"It's round that way, sir.",Titanic
267,0:22:35,0:22:36,1355,I put my faith in you good sir.,Titanic
268,0:22:36,0:22:37,1356,Now kindly see my man.,Titanic
269,0:22:37,0:22:39,1357,"Yes sir. It's my pleasure, sir.",Titanic
270,0:22:39,0:22:40,1359,If I can do anything at all...,Titanic
271,0:22:40,0:22:41,1360,"Yes, right.",Titanic
272,0:22:41,0:22:43,1361,All the trunks from that car there.,Titanic
273,0:22:43,0:22:45,1363,12 from here.,Titanic
274,0:22:46,0:22:49,1366,"And the safe, to the parlor suite...",Titanic
275,0:22:49,0:22:50,1369,"rooms B52, 54, 56.",Titanic
276,0:22:53,0:22:54,1373,Ladies...,Titanic
277,0:22:54,0:22:56,1374,we better hurry.,Titanic
278,0:22:56,0:22:57,1376,Come along.,Titanic
279,0:23:1,0:23:3,1381," My coat?  I have it, miss.",Titanic
280,0:23:6,0:23:10,1386,All thirdclass passengers queue here for health inspection.,Titanic
281,0:23:16,0:23:19,1396," Welcome aboard, ma'am.  Welcome to Titanic.",Titanic
282,0:23:20,0:23:22,1400,It was the ship of dreams...,Titanic
283,0:23:22,0:23:23,1402,to everyone else.,Titanic
284,0:23:24,0:23:27,1404,To me. It was a slave ship...,Titanic
285,0:23:27,0:23:30,1407,taking me back to America in chains.,Titanic
286,0:23:31,0:23:35,1411,"Outwardly, I was everything a well brought up girl should be.",Titanic
287,0:23:36,0:23:38,1416,"Inside, I was screaming.",Titanic
288,0:23:55,0:23:56,1435,"Jack, you are pazzo.",Titanic
289,0:23:56,0:23:58,1436,You bet everything we have.,Titanic
290,0:23:59,0:24:1,1439,"When you got nothing, you got nothing to lose.",Titanic
291,0:24:9,0:24:10,1449,Sven?,Titanic
292,0:24:31,0:24:34,1471,"All right, moment of truth.",Titanic
293,0:24:34,0:24:36,1474,Someone's life is about to change.,Titanic
294,0:24:36,0:24:38,1476,Fabrizio?,Titanic
295,0:24:40,0:24:42,1480,Niente.,Titanic
296,0:24:43,0:24:44,1483,Olaf?,Titanic
297,0:24:45,0:24:46,1485,Nothing.,Titanic
298,0:24:47,0:24:48,1487,Sven?,Titanic
299,0:24:51,0:24:53,1491,2 pair.,Titanic
300,0:24:54,0:24:56,1494,"I'm sorry, Fabrizio.",Titanic
301,0:24:58,0:24:59,1498,I'm sorry...,Titanic
302,0:24:59,0:25:0,1499,you're not gonna see your mom again for a...,Titanic
