Index,Start Time,End Time,Start Time (sec),Text,Movie
1199,1:31:24,1:31:25,5484,You fuck!,Get Out
1200,1:31:26,1:31:27,5486,You fuck.,Get Out
1201,1:31:32,1:31:34,5492,Fuck you!,Get Out
1202,1:31:37,1:31:39,5497,Come on! Come on!,Get Out
1203,1:31:42,1:31:46,5502,One Mississippi. Two Mississippi.,Get Out
1204,1:31:46,1:31:50,5506,Three Mississippi. Four Mississippi.,Get Out
1205,1:33:19,1:33:21,5599,911. What's your emergency?,Get Out
1206,1:33:21,1:33:24,5601,I'm at the Armitage house. My name is Chris.,Get Out
1207,1:33:24,1:33:26,5604,"I'm sorry, sir, can you repeat that?",Get Out
1208,1:33:26,1:33:28,5606,I'm at the Armitage...,Get Out
1209,1:33:42,1:33:44,5622,"No, no, no. Don't do it, don't do it.",Get Out
1210,1:33:45,1:33:47,5625,Don't do it. Just fuckin' go.,Get Out
1211,1:34:10,1:34:11,5650,Grandma.,Get Out
1212,1:34:26,1:34:30,5666,You ruined my house!,Get Out
1213,1:35:14,1:35:15,5714,"Get him, Grandpa.",Get Out
1214,1:35:33,1:35:34,5733,Damn you!,Get Out
1215,1:35:54,1:35:55,5754,Let me do it.,Get Out
1216,1:37:6,1:37:9,5826,"Chris, I'm so sorry.",Get Out
1217,1:37:11,1:37:12,5831,It's me.,Get Out
1218,1:37:15,1:37:16,5835,And I love you.,Get Out
1219,1:37:17,1:37:18,5837,I love you.,Get Out
1220,1:37:20,1:37:21,5840,I love you.,Get Out
1221,1:38:10,1:38:12,5890,Help. Help.,Get Out
1222,1:38:13,1:38:15,5893,Help. Help me.,Get Out
1223,1:38:22,1:38:23,5902,"Oh, shit!",Get Out
1224,1:38:28,1:38:29,5908,Chris!,Get Out
1225,1:39:6,1:39:9,5946,"I mean, I told you not to go in that house.",Get Out
1226,1:39:14,1:39:15,5954,I mean...,Get Out
1227,1:39:21,1:39:23,5961,How'd you find me?,Get Out
1228,1:39:28,1:39:31,5968,I'm TSmotherfuckin'A.,Get Out
1229,1:39:33,1:39:34,5973,We handle shit.,Get Out
1230,1:39:35,1:39:37,5975,That's what we do.,Get Out
1231,1:39:39,1:39:43,5979,Consider this situation fuckin' handled.,Get Out
