Index,Start Time,End Time,Start Time (sec),Text,Movie
1096,1:35:54,1:35:57,5754,"I'm sorry, I'm not. I'm just another guy.",The Matrix
1097,1:35:58,1:35:59,5758,"No, Neo, that's not true.",The Matrix
1098,1:36:0,1:36:1,5760,It can't be true.,The Matrix
1099,1:36:1,1:36:3,5761,Why?,The Matrix
1100,1:36:7,1:36:10,5767,This is loco. They've got Morpheus in a militarycontrolled building.,The Matrix
1101,1:36:10,1:36:15,5770,"Even if you somehow got inside, those are agents holding him. Three of them.",The Matrix
1102,1:36:16,1:36:20,5776,"I want Morpheus back too, but what you're talking about is suicide.",The Matrix
1103,1:36:20,1:36:23,5780,"That's what it looks like, but it's not.",The Matrix
1104,1:36:23,1:36:25,5783,I can't explain to you why it's not.,The Matrix
1105,1:36:27,1:36:30,5787,"Morpheus believed something, and he was ready to give his life for it.",The Matrix
1106,1:36:31,1:36:34,5791,I understand that now. That's why I have to go.,The Matrix
1107,1:36:34,1:36:36,5794, Why?  Because I believe in something.,The Matrix
1108,1:36:37,1:36:38,5797,What?,The Matrix
1109,1:36:39,1:36:41,5799,I believe I can bring him back.,The Matrix
1110,1:36:57,1:36:59,5817, What are you doing?  Going with you.,The Matrix
1111,1:37:0,1:37:3,5820," No, you're not.  ""No""?",The Matrix
1112,1:37:3,1:37:5,5823,Let me tell you what I believe.,The Matrix
1113,1:37:6,1:37:8,5826,Morpheus means more to me than he does to you.,The Matrix
1114,1:37:8,1:37:13,5828,"I believe if you are serious about saving him, you will need my help.",The Matrix
1115,1:37:13,1:37:15,5833,And since I am the ranking officer...,The Matrix
1116,1:37:15,1:37:18,5835,"...if you don't like it, I believe you can go to hell.",The Matrix
1117,1:37:19,1:37:21,5839,Because you aren't going anywhere else.,The Matrix
1118,1:37:22,1:37:23,5842,Tank...,The Matrix
1119,1:37:23,1:37:24,5843,...load us up.,The Matrix
1120,1:37:34,1:37:37,5854,I'd like to share a revelation that I've had...,The Matrix
1121,1:37:38,1:37:39,5858,...during my time here.,The Matrix
1122,1:37:39,1:37:43,5859,It came to me when I tried to classify your species...,The Matrix
1123,1:37:44,1:37:46,5864,...and I realized...,The Matrix
1124,1:37:46,1:37:49,5866,...that you're not actually mammals.,The Matrix
1125,1:37:51,1:37:53,5871,Every mammal on this planet...,The Matrix
1126,1:37:54,1:37:58,5874,...instinctively develops an equilibrium with the surrounding environment.,The Matrix
1127,1:37:59,1:38:1,5879,But you humans do not.,The Matrix
1128,1:38:1,1:38:5,5881,You move to an area and you multiply...,The Matrix
1129,1:38:5,1:38:9,5885,...and multiply until every natural resource is consumed.,The Matrix
1130,1:38:10,1:38:12,5890,The only way you can survive...,The Matrix
1131,1:38:12,1:38:15,5892,...is to spread to another area.,The Matrix
1132,1:38:20,1:38:23,5900,There is another organism on this planet...,The Matrix
1133,1:38:24,1:38:26,5904,...that follows the same pattern.,The Matrix
1134,1:38:26,1:38:28,5906,Do you know what it is?,The Matrix
1135,1:38:28,1:38:30,5908,A virus.,The Matrix
1136,1:38:31,1:38:34,5911,Human beings are a disease.,The Matrix
1137,1:38:35,1:38:36,5915,A cancer of this planet.,The Matrix
1138,1:38:37,1:38:39,5917,You are a plague.,The Matrix
1139,1:38:39,1:38:42,5919,And we are the cure.,The Matrix
1140,1:38:43,1:38:45,5923,"Okay, so what do you need?",The Matrix
1141,1:38:45,1:38:46,5925,Besides a miracle.,The Matrix
1142,1:38:47,1:38:48,5927,Guns.,The Matrix
1143,1:38:49,1:38:50,5929,Lots of guns.,The Matrix
1144,1:39:3,1:39:6,5943,No one has ever done anything like this.,The Matrix
1145,1:39:7,1:39:9,5947,That's why it's going to work.,The Matrix
1146,1:39:13,1:39:15,5953,Why isn't the serum working?,The Matrix
1147,1:39:15,1:39:18,5955,Perhaps we're asking the wrong questions.,The Matrix
1148,1:39:20,1:39:21,5960,Leave me with him.,The Matrix
1149,1:39:24,1:39:25,5964,Now.,The Matrix
1150,1:39:36,1:39:38,5976,"Hold on, Morpheus.",The Matrix
1151,1:39:38,1:39:41,5978,They're coming for you. They're coming.,The Matrix
1152,1:39:43,1:39:45,5983,"Can you hear me, Morpheus?",The Matrix
1153,1:39:45,1:39:48,5985,I'm going to be honest...,The Matrix
1154,1:39:48,1:39:50,5988,...with you.,The Matrix
1155,1:39:54,1:39:55,5994,I...,The Matrix
1156,1:39:56,1:39:57,5996,...hate...,The Matrix
1157,1:39:58,1:40:0,5998,...this place...,The Matrix
1158,1:40:0,1:40:2,6000,...this zoo...,The Matrix
1159,1:40:2,1:40:4,6002,...this prison...,The Matrix
1160,1:40:4,1:40:7,6004,"...this reality, whatever you want to call it.",The Matrix
1161,1:40:7,1:40:10,6007,I can't stand it any longer.,The Matrix
1162,1:40:10,1:40:12,6010,It's the smell.,The Matrix
1163,1:40:14,1:40:15,6014,If there is such a thing.,The Matrix
1164,1:40:16,1:40:19,6016,I feel saturated by it.,The Matrix
1165,1:40:21,1:40:23,6021,I can taste...,The Matrix
1166,1:40:24,1:40:26,6024,...your stink.,The Matrix
1167,1:40:26,1:40:30,6026,"And every time I do, I fear that I have somehow been infected by it.",The Matrix
1168,1:40:30,1:40:32,6030,It's repulsive.,The Matrix
1169,1:40:32,1:40:33,6032,Isn't it?,The Matrix
1170,1:40:35,1:40:38,6035,I must get out of here.,The Matrix
1171,1:40:38,1:40:40,6038,I must get free.,The Matrix
1172,1:40:41,1:40:43,6041,And in this mind is the key.,The Matrix
1173,1:40:44,1:40:45,6044,My key.,The Matrix
1174,1:40:46,1:40:49,6046,"Once Zion is destroyed, there is no need for me to be here.",The Matrix
1175,1:40:49,1:40:50,6049,Do you understand?,The Matrix
1176,1:40:51,1:40:52,6051,I need the codes.,The Matrix
1177,1:40:52,1:40:55,6052,I have to get inside Zion...,The Matrix
1178,1:40:55,1:40:57,6055,...and you have to tell me how.,The Matrix
1179,1:40:58,1:41:0,6058,You're going to tell me...,The Matrix
1180,1:41:0,1:41:2,6060,...or you're going to die.,The Matrix
1181,1:41:22,1:41:26,6082,"Please remove any metallic items you're carrying. Keys, loose change.",The Matrix
1182,1:41:29,1:41:30,6089,Holy shit!,The Matrix
1183,1:41:43,1:41:45,6103,Backup. Send backup.,The Matrix
1184,1:42:9,1:42:10,6129,Freeze!,The Matrix
1185,1:44:25,1:44:27,6265,What were you doing?,The Matrix
1186,1:44:28,1:44:29,6268,He doesn't know.,The Matrix
1187,1:44:30,1:44:31,6270,Know what?,The Matrix
1188,1:44:59,1:45:2,6299,I think they're trying to save him.,The Matrix
1189,1:45:17,1:45:18,6317,There is no spoon.,The Matrix
1190,1:45:48,1:45:50,6348,Find them and destroy them!,The Matrix
1191,1:45:52,1:45:54,6352,I repeat. We're under attack!,The Matrix
1192,1:46:27,1:46:28,6387,Help!,The Matrix
1193,1:46:50,1:46:52,6410,Only human.,The Matrix
1194,1:46:53,1:46:55,6413,Dodge this.,The Matrix
1195,1:47:7,1:47:8,6427, How did you do that?  Do what?,The Matrix
1196,1:47:9,1:47:13,6429,You moved like they do. I've never seen anyone move that fast.,The Matrix
1197,1:47:14,1:47:15,6434,It wasn't fast enough.,The Matrix
1198,1:47:18,1:47:19,6438,Can you fly that thing?,The Matrix
1199,1:47:21,1:47:22,6441,Not yet.,The Matrix
