Index,Start Time,End Time,Start Time (sec),Text,Movie
1016,1:59:28,1:59:29,7168,Are you okay?,The Hunger Games
1017,1:59:29,1:59:31,7169, I heard the Cannon. I thought...  No.,The Hunger Games
1018,1:59:31,1:59:34,7171,"That's Nightlock, Peeta! You'd be dead in a minute!",The Hunger Games
1019,1:59:34,1:59:35,7174,I didn't know.,The Hunger Games
1020,1:59:35,1:59:38,7175,You scared me to death. Damn you.,The Hunger Games
1021,1:59:38,1:59:40,7178,I'm sorry.,The Hunger Games
1022,1:59:41,1:59:43,7181,I'm sorry.,The Hunger Games
1023,1:59:51,1:59:53,7191,I never even knew she was following me.,The Hunger Games
1024,1:59:53,1:59:54,7193,She's clever.,The Hunger Games
1025,1:59:55,1:59:56,7195,Too clever.,The Hunger Games
1026,1:59:57,2:0:1,7197," What are you doing?  Maybe Cato likes berries, too.",The Hunger Games
1027,2:0:7,2:0:8,7207,What time is it?,The Hunger Games
1028,2:0:8,2:0:10,7208,A little after noon.,The Hunger Games
1029,2:0:10,2:0:11,7210,Why is it getting so dark?,The Hunger Games
1030,2:0:11,2:0:13,7211,Must be in a hurry to end it.,The Hunger Games
1031,2:0:16,2:0:19,7216," You ready, Lucia?  Right here, sir.",The Hunger Games
1032,2:0:20,2:0:22,7220,"Well, that's great.",The Hunger Games
1033,2:0:22,2:0:23,7222, Now can you put that in the middle?  Sure.,The Hunger Games
1034,2:0:33,2:0:36,7233,That's it. That's excellent.,The Hunger Games
1035,2:0:48,2:0:50,7248,Did you hear that?,The Hunger Games
1036,2:1:22,2:1:23,7282,What was that?,The Hunger Games
1037,2:1:24,2:1:26,7284,It's the finale.,The Hunger Games
1038,2:1:41,2:1:42,7301,Let's go.,The Hunger Games
1039,2:2:51,2:2:52,7371,Go.,The Hunger Games
1040,2:3:10,2:3:11,7390,Katniss!,The Hunger Games
1041,2:3:36,2:3:37,7416,Here!,The Hunger Games
1042,2:4:50,2:4:53,7490,Go on. Shoot.,The Hunger Games
1043,2:4:55,2:4:57,7495,Then we both go down and you'd win.,The Hunger Games
1044,2:5:1,2:5:5,7501,Go on. I'm dead anyway.,The Hunger Games
1045,2:5:10,2:5:12,7510,"I always was, right?",The Hunger Games
1046,2:5:14,2:5:16,7514,I didn't know that till now.,The Hunger Games
1047,2:5:20,2:5:22,7520,How is that? Is that what they want? Huh?,The Hunger Games
1048,2:5:24,2:5:26,7524," No.  No, no.",The Hunger Games
1049,2:5:28,2:5:29,7528,I could still do this.,The Hunger Games
1050,2:5:31,2:5:33,7531,I could still do this.,The Hunger Games
1051,2:5:34,2:5:35,7534,One more kill.,The Hunger Games
