Index,Start Time,End Time,Start Time (sec),Text,Movie
530,0:43:19,0:43:20,2599,"Yes, but we have...",The Shape Of Water
531,0:43:20,0:43:23,2600,It makes the Xrays inconclusive.,The Shape Of Water
532,0:43:23,0:43:25,2603,"In principle, sir, yes. But...",The Shape Of Water
533,0:43:25,0:43:27,2605,"Now, I believe if we want to get an edge on the Soviets",The Shape Of Water
534,0:43:27,0:43:29,2607,we need to vivisect this thing.,The Shape Of Water
535,0:43:29,0:43:30,2609," No, no.  Take it apart,",The Shape Of Water
536,0:43:30,0:43:31,2610, learn how it works.  No.,The Shape Of Water
537,0:43:31,0:43:33,2611,No! That would defeat the purpose.,The Shape Of Water
538,0:43:34,0:43:36,2614,"Sir, he's passed out. Please.",The Shape Of Water
539,0:43:37,0:43:38,2617,Put him in the tank.,The Shape Of Water
540,0:43:38,0:43:39,2618,Let him pressurize.,The Shape Of Water
541,0:43:40,0:43:41,2620,"General Hoyt, sir?",The Shape Of Water
542,0:43:44,0:43:45,2624,"You cannot, under any circumstance,",The Shape Of Water
543,0:43:45,0:43:47,2625,kill this creature.,The Shape Of Water
544,0:43:51,0:43:54,2631,"Count these stars with me, son.",The Shape Of Water
545,0:43:54,0:43:55,2634,There are five of them.,The Shape Of Water
546,0:43:55,0:43:57,2635,Means I can do whatever the hell I want.,The Shape Of Water
547,0:43:57,0:43:59,2637,"Now, you want to plead your case,",The Shape Of Water
548,0:43:59,0:44:0,2639,I'll listen to it.,The Shape Of Water
549,0:44:0,0:44:4,2640,"But at the end of the day, it is my damn decision.",The Shape Of Water
550,0:44:49,0:44:52,2689,"So crack the damn thing open, learn what you can,",The Shape Of Water
551,0:44:52,0:44:54,2692,and close up shop here.,The Shape Of Water
552,0:44:54,0:44:56,2694,"Give yourself a good pat on the back, Strickland.",The Shape Of Water
553,0:44:56,0:44:57,2696,You've done it.,The Shape Of Water
554,0:44:57,0:44:58,2697,"Thank you, sir.",The Shape Of Water
555,0:44:58,0:45:1,2698,"Now, hurry up and finish the job, son.",The Shape Of Water
556,0:45:1,0:45:2,2701,"Absolutely, sir.",The Shape Of Water
557,0:45:4,0:45:5,2704,Get him out?,The Shape Of Water
558,0:45:5,0:45:7,2705,What are you talking about?,The Shape Of Water
559,0:45:7,0:45:9,2707,No. Absolutely not.,The Shape Of Water
560,0:45:10,0:45:12,2710,"Because it's breaking the law, that's why.",The Shape Of Water
561,0:45:12,0:45:15,2712,We're probably breaking the law just talking about it.,The Shape Of Water
562,0:45:16,0:45:18,2716,"Oh, he's alone? Oh.",The Shape Of Water
563,0:45:19,0:45:21,2719,Does this mean that whenever,The Shape Of Water
564,0:45:21,0:45:22,2721,we go to a Chinese restaurant,The Shape Of Water
565,0:45:22,0:45:25,2722,you wanna save every fish in the tank?,The Shape Of Water
566,0:45:25,0:45:28,2725,So what if he's alone? We're all alone.,The Shape Of Water
567,0:45:30,0:45:32,2730,The loneliest thing you've ever seen?,The Shape Of Water
568,0:45:32,0:45:34,2732,"Well, you just said it right there. You just said it!",The Shape Of Water
569,0:45:34,0:45:36,2734,You called it a thing. It's a thing. It's a freak.,The Shape Of Water
570,0:45:37,0:45:39,2737,I can understand you.,The Shape Of Water
